name: 2c5d3baa-6e84-4d1c-8c5f-7b07cd0900a4 num_items: 71951
token, class_id, token_value, token_tf, token_df
twitter, @default_class, 3.7787558540003374e-05, 315.0, 194.0
чета, @default_class, 1.3195655128583894e-06, 11.0, 9.0
singapore, @default_class, 8.997038094094023e-06, 75.0, 57.0
srbijagas, @default_class, 1.3195655128583894e-06, 11.0, 5.0
султан, @default_class, 2.039328592218226e-06, 17.0, 14.0
comnews, @default_class, 1.5594865772072808e-06, 13.0, 8.0
проследить, @default_class, 5.398222583608003e-06, 45.0, 45.0
клепач, @default_class, 2.6751193217933178e-05, 223.0, 152.0
подрасти, @default_class, 5.3262465371517465e-05, 444.0, 419.0
нецелесообразный, @default_class, 2.387214044574648e-05, 199.0, 191.0
актуализация, @default_class, 1.439526045032835e-06, 12.0, 6.0
трансойл, @default_class, 2.87905209006567e-06, 24.0, 17.0
июльский, @default_class, 2.8670559913734905e-05, 239.0, 211.0
четвёрка, @default_class, 8.157314368872903e-06, 68.0, 62.0
дзюдо, @default_class, 1.7994075278693344e-06, 15.0, 11.0
порекомендовать, @default_class, 1.3075695278530475e-05, 109.0, 108.0
россвязьохранкультура, @default_class, 1.1996050943707814e-06, 10.0, 4.0
оправданный, @default_class, 1.439526045032835e-06, 12.0, 12.0
америк, @default_class, 2.279249656567117e-06, 19.0, 19.0
сервисизый, @default_class, 2.7590915578912245e-06, 23.0, 18.0
электрометаллургический, @default_class, 2.7590915578912245e-06, 23.0, 22.0
бугров, @default_class, 3.7187755879131146e-06, 31.0, 23.0
даннинга, @default_class, 1.91936806004378e-06, 16.0, 5.0
обнулить, @default_class, 1.7994076188188046e-05, 150.0, 131.0
ху_цзиньтао, @default_class, 6.4778673731780145e-06, 54.0, 46.0
skyteam, @default_class, 2.639131025716779e-06, 22.0, 16.0
toshiba, @default_class, 1.1396247828088235e-05, 95.0, 44.0
достопримечательность, @default_class, 3.83873612008756e-06, 32.0, 28.0
du, @default_class, 1.7994075278693344e-06, 15.0, 12.0
приветствовать, @default_class, 1.8353957784711383e-05, 153.0, 149.0
альфастрахование, @default_class, 3.478854523564223e-06, 29.0, 26.0
местность, @default_class, 1.043656357069267e-05, 87.0, 85.0
молчун, @default_class, 1.4755141819478013e-05, 123.0, 87.0
подорожали_ный, @default_class, 9.224962559528649e-05, 769.0, 723.0
aluminijuma, @default_class, 1.91936806004378e-06, 16.0, 14.0
bell, @default_class, 7.67747224017512e-06, 64.0, 45.0
поставили_ный, @default_class, 1.6794471093817265e-06, 14.0, 14.0
galleon, @default_class, 4.558499313134234e-06, 38.0, 17.0
заимствование, @default_class, 0.00012523875921033323, 1044.0, 807.0
вынесение, @default_class, 1.3555537407228258e-05, 113.0, 108.0
повстанец, @default_class, 6.237946308829123e-06, 52.0, 44.0
севастопольский, @default_class, 7.077669579302892e-06, 59.0, 37.0
затоваривание, @default_class, 1.3195655128583894e-06, 11.0, 9.0
обложить, @default_class, 1.511502341600135e-05, 126.0, 109.0
nemiroff, @default_class, 2.171285086660646e-05, 181.0, 33.0
сербиягаз, @default_class, 2.039328592218226e-06, 17.0, 9.0
глеб, @default_class, 4.078657184436452e-06, 34.0, 33.0
лейпциг, @default_class, 1.439526045032835e-06, 12.0, 11.0
мрк, @default_class, 9.836760909820441e-06, 82.0, 36.0
владислав_сурков, @default_class, 2.1592891243926715e-06, 18.0, 18.0
кашевар, @default_class, 5.638143647956895e-06, 47.0, 29.0
реймана, @default_class, 3.358894218763453e-06, 28.0, 19.0
слабость, @default_class, 9.716801287140697e-06, 81.0, 78.0
динамично, @default_class, 5.638143647956895e-06, 47.0, 44.0
хунин, @default_class, 3.1189731544145616e-06, 26.0, 12.0
лоббистский, @default_class, 2.639131025716779e-06, 22.0, 16.0
вицемэр, @default_class, 2.87905209006567e-06, 24.0, 22.0
бок, @default_class, 1.5594865772072808e-06, 13.0, 10.0
нереально, @default_class, 2.399210188741563e-06, 20.0, 20.0
dp, @default_class, 2.1592891243926715e-06, 18.0, 7.0
jr, @default_class, 1.439526045032835e-06, 12.0, 10.0
тюремный, @default_class, 2.111304820573423e-05, 176.0, 167.0
избыточно, @default_class, 2.1592891243926715e-06, 18.0, 17.0
эмират, @default_class, 4.426542727742344e-05, 369.0, 281.0
удобный, @default_class, 2.027332448051311e-05, 169.0, 158.0
недоступность, @default_class, 1.5594865772072808e-06, 13.0, 13.0
самрука, @default_class, 1.3195655128583894e-06, 11.0, 8.0
рейдер, @default_class, 3.958696652262006e-06, 33.0, 24.0
доначисление, @default_class, 1.0676484635041561e-05, 89.0, 67.0
расслоение, @default_class, 3.478854523564223e-06, 29.0, 24.0
роспуск, @default_class, 2.279249656567117e-06, 19.0, 17.0
меликьян, @default_class, 1.9673521819640882e-05, 164.0, 84.0
лихорадка, @default_class, 2.399210188741563e-06, 20.0, 19.0
аверс, @default_class, 3.1189731544145616e-06, 26.0, 25.0
реверс, @default_class, 2.3512258849223144e-05, 196.0, 97.0
монетка, @default_class, 2.279249656567117e-06, 19.0, 11.0
telstra, @default_class, 1.439526045032835e-06, 12.0, 3.0
замораживать, @default_class, 8.397235433221795e-06, 70.0, 67.0
росавиация, @default_class, 6.825752643635496e-05, 569.0, 302.0
монетный, @default_class, 1.6554549802094698e-05, 138.0, 82.0
кобальт, @default_class, 4.558499313134234e-06, 38.0, 34.0
рыбопромышленный, @default_class, 1.439526045032835e-06, 12.0, 10.0
adobe, @default_class, 3.598815055738669e-06, 30.0, 17.0
шестилетний, @default_class, 6.1179857766546775e-06, 51.0, 49.0
объективно, @default_class, 4.438538780959789e-06, 37.0, 36.0
эррияда, @default_class, 8.877077561919577e-06, 74.0, 64.0
сильвио_берлускони, @default_class, 1.0916405699390452e-05, 91.0, 80.0
энергобаланс, @default_class, 1.5594865772072808e-06, 13.0, 13.0
мотивированный, @default_class, 7.67747224017512e-06, 64.0, 59.0
согласие, @default_class, 9.35691932681948e-05, 780.0, 687.0
воскресенский, @default_class, 4.918380454910221e-06, 41.0, 28.0
pgnig, @default_class, 2.0633206077036448e-05, 172.0, 84.0
туркменбаш, @default_class, 2.039328592218226e-06, 17.0, 11.0
пшеница, @default_class, 7.41355906939134e-05, 618.0, 274.0
мишустин, @default_class, 1.0796445167216007e-05, 90.0, 39.0
наум, @default_class, 2.639131025716779e-06, 22.0, 16.0
бельянин, @default_class, 2.399210188741563e-06, 20.0, 17.0
таможенник, @default_class, 3.046996789635159e-05, 254.0, 181.0
прибрежный, @default_class, 7.67747224017512e-06, 64.0, 59.0
спекулировать, @default_class, 1.91936806004378e-06, 16.0, 16.0
вэф, @default_class, 1.9433602574281394e-05, 162.0, 69.0
координатор, @default_class, 8.037353836698458e-06, 67.0, 62.0
спецрежим, @default_class, 1.439526045032835e-06, 12.0, 10.0
демин, @default_class, 8.757117029745132e-06, 73.0, 38.0
прорабатывать, @default_class, 1.151620836026268e-05, 96.0, 93.0
подсолнечник, @default_class, 3.1189731544145616e-06, 26.0, 25.0
ивановский, @default_class, 4.798420377483126e-06, 40.0, 33.0
миноритарий, @default_class, 7.257610559463501e-05, 605.0, 411.0
рублевский, @default_class, 3.1189731544145616e-06, 26.0, 18.0
атр, @default_class, 8.637156497570686e-06, 72.0, 52.0
осака, @default_class, 3.7187755879131146e-06, 31.0, 27.0
хорст, @default_class, 2.639131025716779e-06, 22.0, 18.0
дискаунтер, @default_class, 1.0316603038518224e-05, 86.0, 64.0
techcrunch, @default_class, 4.798420377483126e-06, 40.0, 31.0
осмотр, @default_class, 2.87905209006567e-06, 24.0, 22.0
сооружение, @default_class, 5.266266089165583e-05, 439.0, 353.0
mm, @default_class, 1.439526045032835e-06, 12.0, 7.0
офб, @default_class, 1.5594865772072808e-06, 13.0, 4.0
расторгать, @default_class, 1.91936806004378e-06, 16.0, 16.0
baltic, @default_class, 9.596840754966252e-06, 80.0, 38.0
всерьёз, @default_class, 6.4778673731780145e-06, 54.0, 54.0
компани, @default_class, 3.2389336865890073e-06, 27.0, 25.0
омон, @default_class, 1.1996050943707814e-06, 10.0, 9.0
дьячков, @default_class, 1.6794471093817265e-06, 14.0, 8.0
electricite, @default_class, 4.918380454910221e-06, 41.0, 31.0
local, @default_class, 3.7187755879131146e-06, 31.0, 29.0
справедливость, @default_class, 1.1156326763739344e-05, 93.0, 88.0
фабрис, @default_class, 2.279249656567117e-06, 19.0, 16.0
уделяться, @default_class, 6.59782790535246e-06, 55.0, 55.0
services, @default_class, 2.0513245544862002e-05, 171.0, 150.0
сравнить, @default_class, 2.9150402042432688e-05, 243.0, 241.0
избирательный, @default_class, 9.836760909820441e-06, 82.0, 76.0
вершина, @default_class, 2.999012622240116e-06, 25.0, 24.0
цистерна, @default_class, 5.398222583608003e-06, 45.0, 24.0
госсектор, @default_class, 1.535494448035024e-05, 128.0, 114.0
собянин, @default_class, 3.958696652262006e-06, 33.0, 24.0
стартовать, @default_class, 2.6871153750107624e-05, 224.0, 223.0
компенсироваться, @default_class, 1.0076681974169333e-05, 84.0, 82.0
поторопиться, @default_class, 1.5594865772072808e-06, 13.0, 13.0
экстрадиция, @default_class, 5.998025244480232e-06, 50.0, 42.0
пугачев, @default_class, 1.6434589269920252e-05, 137.0, 61.0
башнефть, @default_class, 5.9740330470958725e-05, 498.0, 232.0
редкоземельный, @default_class, 8.637156497570686e-06, 72.0, 27.0
vodafone, @default_class, 2.47118641709676e-05, 206.0, 76.0
вертолетостроительный, @default_class, 2.399210188741563e-06, 20.0, 13.0
постсоветский, @default_class, 1.3315616342879366e-05, 111.0, 109.0
рекламироваться, @default_class, 3.2389336865890073e-06, 27.0, 25.0
обуславливать, @default_class, 1.439526045032835e-06, 12.0, 11.0
неплатёжеспособность, @default_class, 5.638143647956895e-06, 47.0, 46.0
инк, @default_class, 3.2389336865890073e-06, 27.0, 20.0
новатэк, @default_class, 7.161642133723944e-05, 597.0, 299.0
фирмамиоднодневка, @default_class, 1.6794471093817265e-06, 14.0, 10.0
pos, @default_class, 7.437551175826229e-06, 62.0, 33.0
лот, @default_class, 3.490850576781668e-05, 291.0, 163.0
наказание, @default_class, 6.201957876328379e-05, 517.0, 423.0
выплавка, @default_class, 1.7994075278693344e-06, 15.0, 15.0
задуматься, @default_class, 1.4515220755129121e-05, 121.0, 120.0
орджоникидзе, @default_class, 2.399210188741563e-06, 20.0, 13.0
offered, @default_class, 3.598815055738669e-06, 30.0, 16.0
бартер, @default_class, 3.478854523564223e-06, 29.0, 27.0
березники, @default_class, 2.1592891243926715e-06, 18.0, 11.0
цветков, @default_class, 1.7994075278693344e-06, 15.0, 15.0
технологический, @default_class, 8.841088856570423e-05, 737.0, 623.0
cmgi, @default_class, 1.439526045032835e-06, 12.0, 6.0
девелопмент, @default_class, 5.878064712305786e-06, 49.0, 40.0
откладываться, @default_class, 2.5191706299665384e-05, 210.0, 206.0
консалтинг, @default_class, 7.077669579302892e-06, 59.0, 47.0
инфокоммуникационный, @default_class, 1.439526045032835e-06, 12.0, 12.0
межоператорский, @default_class, 3.598815055738669e-06, 30.0, 17.0
необязательно, @default_class, 2.87905209006567e-06, 24.0, 24.0
аганбегян, @default_class, 4.438538780959789e-06, 37.0, 18.0
премьера, @default_class, 6.46587141091004e-05, 539.0, 496.0
убежище, @default_class, 4.798420377483126e-06, 40.0, 38.0
большинство, @default_class, 0.0003799149126280099, 3167.0, 2944.0
эйнхорн, @default_class, 2.399210188741563e-06, 20.0, 6.0
сметана, @default_class, 5.518183115782449e-06, 46.0, 40.0
гис, @default_class, 3.83873612008756e-06, 32.0, 13.0
печатать, @default_class, 5.878064712305786e-06, 49.0, 45.0
оправдаться, @default_class, 9.236959158442914e-06, 77.0, 75.0
наклейка, @default_class, 1.439526045032835e-06, 12.0, 8.0
прокладываться, @default_class, 1.1996050943707814e-06, 10.0, 10.0
неприемлемый, @default_class, 1.7754155123839155e-05, 148.0, 143.0
риал, @default_class, 1.127628729591379e-05, 94.0, 37.0
смартфон, @default_class, 7.209626346593723e-05, 601.0, 304.0
выявили_нарушение, @default_class, 1.439526045032835e-06, 12.0, 12.0
попов, @default_class, 1.1636168892437126e-05, 97.0, 56.0
медиа, @default_class, 1.0796445167216007e-05, 90.0, 76.0
мигель, @default_class, 1.439526045032835e-06, 12.0, 12.0
распространитель, @default_class, 4.918380454910221e-06, 41.0, 34.0
production, @default_class, 3.478854523564223e-06, 29.0, 20.0
al, @default_class, 5.638143647956895e-06, 47.0, 37.0
bbb, @default_class, 3.406878386158496e-05, 284.0, 182.0
владимир_якунин, @default_class, 2.8910480978083797e-05, 241.0, 223.0
изначальный, @default_class, 9.35691969061736e-06, 78.0, 77.0
виктор_ишаев, @default_class, 3.2389336865890073e-06, 27.0, 24.0
ванино, @default_class, 1.1876089956786018e-05, 99.0, 37.0
бам, @default_class, 3.2389336865890073e-06, 27.0, 18.0
байкалоамурский, @default_class, 3.83873612008756e-06, 32.0, 32.0
independent, @default_class, 1.9673521819640882e-05, 164.0, 139.0
доха, @default_class, 3.298913725302555e-05, 275.0, 165.0
westinghouse, @default_class, 7.437551175826229e-06, 62.0, 34.0
провозгласить, @default_class, 4.198617716610897e-06, 35.0, 35.0
даниленко, @default_class, 2.399210188741563e-06, 20.0, 14.0
белорусскороссийский, @default_class, 1.7994075278693344e-06, 15.0, 15.0
потерянный, @default_class, 1.6074707673396915e-05, 134.0, 125.0
комментарий, @default_class, 9.86075319815427e-05, 822.0, 783.0
зелень, @default_class, 1.1996050943707814e-06, 10.0, 7.0
очистный, @default_class, 4.198617716610897e-06, 35.0, 24.0
аэс, @default_class, 0.00015354945207946002, 1280.0, 459.0
среднемагистральный, @default_class, 9.35691969061736e-06, 78.0, 75.0
сбрасывать, @default_class, 3.83873612008756e-06, 32.0, 29.0
regional, @default_class, 3.478854523564223e-06, 29.0, 24.0
башня, @default_class, 1.535494448035024e-05, 128.0, 68.0
лвз, @default_class, 3.598815055738669e-06, 30.0, 18.0
ввэр, @default_class, 2.1592891243926715e-06, 18.0, 13.0
вручение, @default_class, 4.198617716610897e-06, 35.0, 30.0
кубань, @default_class, 1.4155339158605784e-05, 118.0, 70.0
бизнесмодеть, @default_class, 4.438538780959789e-06, 37.0, 35.0
росгидромет, @default_class, 3.83873612008756e-06, 32.0, 17.0
семя, @default_class, 1.1396247828088235e-05, 95.0, 92.0
летать, @default_class, 3.99468481191434e-05, 333.0, 279.0
свидетельский, @default_class, 1.5594865772072808e-06, 13.0, 11.0
дистрибуторский, @default_class, 5.398222583608003e-06, 45.0, 42.0
линк, @default_class, 1.2955734746356029e-05, 108.0, 54.0
юрченко, @default_class, 1.6074707673396915e-05, 134.0, 41.0
вэлкомбанк, @default_class, 1.439526045032835e-06, 12.0, 3.0
повторение, @default_class, 1.7394273527315818e-05, 145.0, 133.0
малофей, @default_class, 3.358894218763453e-06, 28.0, 16.0
monitor, @default_class, 1.3195655128583894e-06, 11.0, 7.0
mcp, @default_class, 1.1996050943707814e-06, 10.0, 5.0
межбюджетный, @default_class, 9.596840754966252e-06, 80.0, 74.0
lloyd, @default_class, 4.558499313134234e-06, 38.0, 29.0
премьерлига, @default_class, 1.6794471093817265e-06, 14.0, 12.0
неуклонно, @default_class, 9.476880222791806e-06, 79.0, 76.0
присяга, @default_class, 2.399210188741563e-06, 20.0, 19.0
христос, @default_class, 1.6794471093817265e-06, 14.0, 14.0
перестановка, @default_class, 2.1832811398780905e-05, 182.0, 165.0
консул, @default_class, 1.5594865772072808e-06, 13.0, 10.0
нераспределенный, @default_class, 7.437551175826229e-06, 62.0, 60.0
moscow, @default_class, 8.51719596539624e-06, 71.0, 46.0
истекший, @default_class, 5.158301519259112e-06, 43.0, 40.0
мынбаев, @default_class, 2.399210188741563e-06, 20.0, 12.0
ebitda, @default_class, 1.3315616342879366e-05, 111.0, 81.0
бдо, @default_class, 2.999012622240116e-06, 25.0, 16.0
стимул, @default_class, 2.7111074814456515e-05, 226.0, 202.0
компромиссный, @default_class, 1.3795457562082447e-05, 115.0, 103.0
майкл_блумберг, @default_class, 2.87905209006567e-06, 24.0, 19.0
эсминец, @default_class, 1.91936806004378e-06, 16.0, 9.0
giving, @default_class, 2.279249656567117e-06, 19.0, 11.0
пак_кын_ха, @default_class, 1.6794471093817265e-06, 14.0, 14.0
успеть, @default_class, 5.938045069342479e-05, 495.0, 478.0
эфирный, @default_class, 1.3195655128583894e-06, 11.0, 9.0
усманов, @default_class, 3.298913725302555e-05, 275.0, 117.0
nordstar, @default_class, 1.1996050943707814e-06, 10.0, 6.0
мегабайт, @default_class, 6.957709047128446e-06, 58.0, 38.0
diamond, @default_class, 4.558499313134234e-06, 38.0, 29.0
даймонд, @default_class, 7.917393304524012e-06, 66.0, 30.0
дорогой, @default_class, 0.00021304986148606986, 1776.0, 1503.0
январефеврал, @default_class, 2.3992100977920927e-05, 200.0, 173.0
угмк, @default_class, 4.67845984530868e-06, 39.0, 23.0
доска, @default_class, 1.6794471093817265e-06, 14.0, 13.0
vietnam, @default_class, 1.5594865772072808e-06, 13.0, 10.0
контрабандный, @default_class, 5.038340987084666e-06, 42.0, 36.0
oxford, @default_class, 1.1996050943707814e-06, 10.0, 8.0
поляков, @default_class, 5.998025244480232e-06, 50.0, 32.0
сергей_калашник, @default_class, 2.1592891243926715e-06, 18.0, 15.0
предвыборный, @default_class, 2.6271351089235395e-05, 219.0, 186.0
франкфуртнамайн, @default_class, 1.6794471093817265e-06, 14.0, 13.0
консультировать, @default_class, 1.043656357069267e-05, 87.0, 84.0
sms, @default_class, 3.3109099604189396e-05, 276.0, 131.0
буревестник, @default_class, 1.1996050943707814e-06, 10.0, 6.0
сверхплановый, @default_class, 1.5594865772072808e-06, 13.0, 13.0
petrom, @default_class, 1.6794471093817265e-06, 14.0, 7.0
гайана, @default_class, 1.1996050943707814e-06, 10.0, 8.0
trading, @default_class, 1.9553561287466437e-05, 163.0, 130.0
пугать, @default_class, 5.158301519259112e-06, 43.0, 42.0
эл, @default_class, 3.478854523564223e-06, 29.0, 22.0
миллионер, @default_class, 3.2869178539840505e-05, 274.0, 130.0
новообразованный, @default_class, 1.1996050943707814e-06, 10.0, 10.0
pmi, @default_class, 8.397235433221795e-06, 70.0, 41.0
iberia, @default_class, 1.8833799913409166e-05, 157.0, 39.0
ростовщический, @default_class, 1.439526045032835e-06, 12.0, 8.0
кран, @default_class, 2.999012622240116e-06, 25.0, 16.0
январьавгуст, @default_class, 3.598815055738669e-06, 30.0, 29.0
скачок, @default_class, 3.694783663377166e-05, 308.0, 294.0
домогательство, @default_class, 2.7590915578912245e-06, 23.0, 16.0
гиперинфляция, @default_class, 4.558499313134234e-06, 38.0, 35.0
херд, @default_class, 1.91936806004378e-06, 16.0, 6.0
учебнотренировочный, @default_class, 1.7994075278693344e-06, 15.0, 15.0
скитович, @default_class, 1.1996050943707814e-06, 10.0, 7.0
алексей_кудрин, @default_class, 0.00027722871163859963, 2311.0, 2025.0
della, @default_class, 2.519170493542333e-06, 21.0, 20.0
оздоровить, @default_class, 2.519170493542333e-06, 21.0, 21.0
видеть, @default_class, 0.00014083362475503236, 1174.0, 1089.0
примирительный, @default_class, 1.7994075278693344e-06, 15.0, 14.0
авиапром, @default_class, 7.437551175826229e-06, 62.0, 52.0
мэтт, @default_class, 2.1592891243926715e-06, 18.0, 16.0
константин_эрнст, @default_class, 1.439526045032835e-06, 12.0, 10.0
монопольно, @default_class, 9.35691969061736e-06, 78.0, 68.0
телеком, @default_class, 5.398222583608003e-06, 45.0, 32.0
энергопотребление, @default_class, 9.596840754966252e-06, 80.0, 65.0
энергомощность, @default_class, 6.1179857766546775e-06, 51.0, 45.0
полярный, @default_class, 4.558499313134234e-06, 38.0, 35.0
задний, @default_class, 9.956721441994887e-06, 83.0, 70.0
сварить, @default_class, 1.439526045032835e-06, 12.0, 10.0
лейбористский, @default_class, 2.039328592218226e-06, 17.0, 16.0
энергозатраты, @default_class, 1.1996050943707814e-06, 10.0, 8.0
pay, @default_class, 8.757117029745132e-06, 73.0, 41.0
уолл, @default_class, 1.5594865772072808e-06, 13.0, 11.0
безвозмездный, @default_class, 1.0196642506343778e-05, 85.0, 79.0
прорыв, @default_class, 8.277274901047349e-06, 69.0, 62.0
sport, @default_class, 3.478854523564223e-06, 29.0, 21.0
аляска, @default_class, 1.703439193079248e-05, 142.0, 83.0
prudhoe, @default_class, 3.2389336865890073e-06, 27.0, 13.0
южнокитайский, @default_class, 1.1996050943707814e-06, 10.0, 10.0
потянуть, @default_class, 4.078657184436452e-06, 34.0, 34.0
сухогруз, @default_class, 1.7994075278693344e-06, 15.0, 8.0
хлопок, @default_class, 8.877077561919577e-06, 74.0, 31.0
вр, @default_class, 0.00011720140901161358, 977.0, 311.0
российскобританский, @default_class, 2.615139055706095e-05, 218.0, 183.0
хкфбанк, @default_class, 3.83873612008756e-06, 32.0, 25.0
унифицировать, @default_class, 9.956721441994887e-06, 83.0, 74.0
вынужденный, @default_class, 0.00011708145029842854, 976.0, 940.0
монополизация, @default_class, 9.476880222791806e-06, 79.0, 76.0
напечатать, @default_class, 1.0316603038518224e-05, 86.0, 80.0
единоличный, @default_class, 5.638143647956895e-06, 47.0, 45.0
банковбанкрот, @default_class, 1.6794471093817265e-06, 14.0, 12.0
изготавливать, @default_class, 4.558499313134234e-06, 38.0, 37.0
неподконтрольный, @default_class, 2.7590915578912245e-06, 23.0, 22.0
оптовик, @default_class, 8.997038094094023e-06, 75.0, 61.0
разгласить, @default_class, 1.1996050943707814e-06, 10.0, 10.0
александр_ткачев, @default_class, 2.2912456188350916e-05, 191.0, 180.0
пропасть, @default_class, 1.3795457562082447e-05, 115.0, 105.0
повредить, @default_class, 2.8070757252862677e-05, 234.0, 199.0
винодел, @default_class, 9.116998626268469e-06, 76.0, 49.0
токарев, @default_class, 6.59782790535246e-06, 55.0, 35.0
флорида, @default_class, 1.1036366231564898e-05, 92.0, 85.0
река, @default_class, 1.7994076188188046e-05, 150.0, 128.0
союзплодоимпорт, @default_class, 1.4635181287303567e-05, 122.0, 41.0
оскорбление, @default_class, 2.1592891243926715e-06, 18.0, 18.0
соцопрос, @default_class, 2.1592891243926715e-06, 18.0, 17.0
техосмотр, @default_class, 1.5594865772072808e-06, 13.0, 9.0
экспресс, @default_class, 2.5791508960537612e-05, 215.0, 85.0
трудоустроить, @default_class, 5.878064712305786e-06, 49.0, 46.0
герцог, @default_class, 1.5594865772072808e-06, 13.0, 12.0
сердечный, @default_class, 3.598815055738669e-06, 30.0, 27.0
аа, @default_class, 2.33922983170487e-05, 195.0, 122.0
недействующий, @default_class, 1.91936806004378e-06, 16.0, 11.0
уклоняться, @default_class, 1.3915418094256893e-05, 116.0, 106.0
демьян_кудрявцев, @default_class, 1.5234983948175795e-05, 127.0, 126.0
течение, @default_class, 0.0009520065505057573, 7936.0, 7171.0
подходящий, @default_class, 1.1756129424611572e-05, 98.0, 97.0
подписать, @default_class, 0.0009384510340169072, 7823.0, 6142.0
разнонаправленный, @default_class, 5.542175131267868e-05, 462.0, 425.0
окраина, @default_class, 2.039328592218226e-06, 17.0, 17.0
хелена, @default_class, 1.1996050943707814e-06, 10.0, 9.0
азаров, @default_class, 2.5911469492712058e-05, 216.0, 118.0
обеспечение, @default_class, 0.00034524634247645736, 2878.0, 2452.0
николай_азар, @default_class, 2.8070757252862677e-05, 234.0, 216.0
наднациональный, @default_class, 3.358894218763453e-06, 28.0, 24.0
депутатский, @default_class, 6.717788437526906e-06, 56.0, 46.0
зунг, @default_class, 1.439526045032835e-06, 12.0, 10.0
нгуйный, @default_class, 2.279249656567117e-06, 19.0, 16.0
восточноазиатский, @default_class, 4.198617716610897e-06, 35.0, 34.0
дмитрия, @default_class, 3.7787558540003374e-05, 315.0, 294.0
монополизм, @default_class, 3.1189731544145616e-06, 26.0, 26.0
корова, @default_class, 5.038340987084666e-06, 42.0, 34.0
построение, @default_class, 1.0076681974169333e-05, 84.0, 82.0
слух, @default_class, 0.00011456228094175458, 955.0, 797.0
иордания, @default_class, 1.1036366231564898e-05, 92.0, 51.0
дакота, @default_class, 2.999012622240116e-06, 25.0, 24.0
теремок, @default_class, 2.999012622240116e-06, 25.0, 6.0
неисполнительный, @default_class, 2.999012622240116e-06, 25.0, 20.0
мичиган, @default_class, 4.798420377483126e-06, 40.0, 31.0
резник, @default_class, 2.7590915578912245e-06, 23.0, 15.0
распоряжаться, @default_class, 2.4351982574444264e-05, 203.0, 194.0
наращивание, @default_class, 3.226937405997887e-05, 269.0, 252.0
паб, @default_class, 1.0676484635041561e-05, 89.0, 30.0
нервозность, @default_class, 2.87905209006567e-06, 24.0, 23.0
orascom, @default_class, 3.2389336865890073e-06, 27.0, 13.0
известность, @default_class, 1.1996050488960464e-05, 100.0, 99.0
изосимов, @default_class, 1.1996050943707814e-06, 10.0, 9.0
оригинальный, @default_class, 1.0316603038518224e-05, 86.0, 73.0
адресовать, @default_class, 7.797432772349566e-06, 65.0, 64.0
египетский, @default_class, 1.8593878849060275e-05, 155.0, 95.0
мальцев, @default_class, 1.6794471093817265e-06, 14.0, 8.0
кинотеатр, @default_class, 1.6914431398618035e-05, 141.0, 68.0
кассета, @default_class, 1.3195655128583894e-06, 11.0, 10.0
тренажёр, @default_class, 4.078657184436452e-06, 34.0, 20.0
колбаса, @default_class, 1.6434589269920252e-05, 137.0, 90.0
ставрополь, @default_class, 2.87905209006567e-06, 24.0, 21.0
continental, @default_class, 9.476880222791806e-06, 79.0, 52.0
гаражный, @default_class, 1.5594865772072808e-06, 13.0, 7.0
публика, @default_class, 6.59782790535246e-06, 55.0, 55.0
награждение, @default_class, 7.197630111477338e-06, 60.0, 51.0
обходить, @default_class, 6.717788437526906e-06, 56.0, 55.0
alenia, @default_class, 5.278262051433558e-06, 44.0, 33.0
конкретизировать, @default_class, 4.198617716610897e-06, 35.0, 35.0
карьерный, @default_class, 4.918380454910221e-06, 41.0, 39.0
kaufman, @default_class, 1.1996050943707814e-06, 10.0, 7.0
несис, @default_class, 3.83873612008756e-06, 32.0, 23.0
атф, @default_class, 1.6794471093817265e-06, 14.0, 2.0
онф, @default_class, 4.918380454910221e-06, 41.0, 17.0
euromonitor, @default_class, 2.1592891243926715e-06, 18.0, 15.0
ориентация, @default_class, 3.598815055738669e-06, 30.0, 28.0
lease, @default_class, 3.7187755879131146e-06, 31.0, 22.0
добывать, @default_class, 0.00019493582658469677, 1625.0, 1400.0
язык, @default_class, 2.7830836188513786e-05, 232.0, 186.0
мегабит, @default_class, 3.7187755879131146e-06, 31.0, 25.0
меню, @default_class, 9.236959158442914e-06, 77.0, 52.0
тошовский, @default_class, 1.6794471093817265e-06, 14.0, 5.0
vip, @default_class, 1.1156326763739344e-05, 93.0, 59.0
ром, @default_class, 3.2389336865890073e-06, 27.0, 21.0
висок, @default_class, 1.8114036720362492e-05, 151.0, 66.0
ricard, @default_class, 9.116998626268469e-06, 76.0, 28.0
откровенный, @default_class, 2.039328592218226e-06, 17.0, 17.0
pernod, @default_class, 9.836760909820441e-06, 82.0, 27.0
значительный, @default_class, 0.0005032343324273825, 4195.0, 3903.0
бишкек, @default_class, 2.639131025716779e-06, 22.0, 19.0
предназначаться, @default_class, 1.2715813682007138e-05, 106.0, 105.0
задекларировать, @default_class, 1.23559320854838e-05, 103.0, 92.0
католический, @default_class, 3.7187755879131146e-06, 31.0, 29.0
бора, @default_class, 1.6794471093817265e-06, 14.0, 11.0
референдум, @default_class, 8.51719596539624e-05, 710.0, 471.0
душевный, @default_class, 3.1189731544145616e-06, 26.0, 19.0
пф, @default_class, 1.7994075278693344e-06, 15.0, 9.0
крупа, @default_class, 1.8953760445583612e-05, 158.0, 109.0
гречневый, @default_class, 1.3315616342879366e-05, 111.0, 72.0
золотодобытчик, @default_class, 6.4778673731780145e-06, 54.0, 43.0
