name: corpus_dictionary num_items: 48679
token, class_id, token_value, token_tf, token_df
маркевич, @default_class, 3.899021066899877e-06, 21.0, 13.0
михел, @default_class, 3.899021066899877e-06, 21.0, 14.0
берт, @default_class, 5.013027475797571e-06, 27.0, 27.0
допинг, @default_class, 0.0004838499880861491, 2606.0, 1496.0
нискать, @default_class, 3.342018317198381e-06, 18.0, 16.0
феллера, @default_class, 9.469051292398944e-06, 51.0, 30.0
повторение, @default_class, 2.0237777789589018e-05, 109.0, 106.0
дедушка, @default_class, 3.342018317198381e-06, 18.0, 16.0
получиться, @default_class, 0.00012848203186877072, 692.0, 646.0
бабушка, @default_class, 5.198694907448953e-06, 28.0, 21.0
быстро, @default_class, 8.150811481755227e-05, 439.0, 421.0
аналитик, @default_class, 8.16937790659722e-06, 44.0, 40.0
пятнадцать, @default_class, 1.2996737495996058e-05, 70.0, 68.0
повышенный, @default_class, 3.044949880859349e-05, 164.0, 148.0
шумный, @default_class, 2.5993474537244765e-06, 14.0, 12.0
маттео, @default_class, 9.283384315494914e-06, 50.0, 37.0
политизировать, @default_class, 6.1270334299479146e-06, 33.0, 30.0
заверить, @default_class, 2.4879469492589124e-05, 134.0, 134.0
бартеза, @default_class, 1.2068398973497096e-05, 65.0, 40.0
черчесов, @default_class, 3.342018317198381e-06, 18.0, 18.0
дьяченко, @default_class, 8.16937790659722e-06, 44.0, 36.0
пистолет, @default_class, 2.9892496968386695e-05, 161.0, 128.0
чже, @default_class, 3.342018317198381e-06, 18.0, 15.0
цзэн, @default_class, 2.9706829991482664e-06, 16.0, 12.0
норматив, @default_class, 1.2439734746294562e-05, 67.0, 53.0
тотальный, @default_class, 2.4136797946994193e-06, 13.0, 13.0
доходить, @default_class, 1.6895759472390637e-05, 91.0, 91.0
клеверлить, @default_class, 2.9706829991482664e-06, 16.0, 10.0
инга, @default_class, 2.7850151127495337e-06, 15.0, 13.0
гордон, @default_class, 1.2068398973497096e-05, 65.0, 43.0
чжэ, @default_class, 3.527685976223438e-06, 19.0, 18.0
вун, @default_class, 2.042344476649305e-06, 11.0, 11.0
шукюр, @default_class, 5.5700302254990675e-06, 30.0, 14.0
запереть, @default_class, 3.527685976223438e-06, 19.0, 18.0
максим_калиниченко, @default_class, 1.1325728337396868e-05, 61.0, 59.0
подтвердить, @default_class, 0.00024396732624154538, 1314.0, 1251.0
полеманри, @default_class, 1.8566768176242476e-06, 10.0, 10.0
грузия, @default_class, 9.004882303997874e-05, 485.0, 256.0
тайна, @default_class, 6.498368747998029e-06, 35.0, 35.0
васко, @default_class, 4.270356839697342e-06, 23.0, 15.0
звонить, @default_class, 1.1697064110194333e-05, 63.0, 61.0
рикельме, @default_class, 1.2439734746294562e-05, 67.0, 29.0
жанпьер, @default_class, 4.270356839697342e-06, 23.0, 23.0
российскоавстралийский, @default_class, 2.228012135674362e-06, 12.0, 11.0
стрелка, @default_class, 5.7556981118978e-06, 31.0, 25.0
обнаружение, @default_class, 1.8381100744591095e-05, 99.0, 89.0
мамун, @default_class, 6.312701316346647e-06, 34.0, 19.0
лицензирование, @default_class, 1.0954393474094104e-05, 59.0, 48.0
куалалумпур, @default_class, 3.7133536352484953e-06, 20.0, 17.0
tmz, @default_class, 9.469051292398944e-06, 51.0, 49.0
боммель, @default_class, 1.8566768176242476e-06, 10.0, 10.0
эль, @default_class, 6.498368747998029e-06, 35.0, 31.0
дэниел, @default_class, 5.013027475797571e-06, 27.0, 27.0
русад, @default_class, 7.742342131678015e-05, 417.0, 235.0
прибавлять, @default_class, 5.013027475797571e-06, 27.0, 26.0
демонтаж, @default_class, 2.228012135674362e-06, 12.0, 11.0
градостроительный, @default_class, 2.228012135674362e-06, 12.0, 11.0
исковый, @default_class, 4.641692157747457e-06, 25.0, 22.0
ловили_ный, @default_class, 2.228012135674362e-06, 12.0, 12.0
sampras, @default_class, 5.198694907448953e-06, 28.0, 28.0
насладиться, @default_class, 3.1563506581733236e-06, 17.0, 17.0
земляк, @default_class, 1.652442369959317e-05, 89.0, 83.0
кубот, @default_class, 3.7133536352484953e-06, 20.0, 12.0
антидопинговый, @default_class, 0.000491090991999954, 2645.0, 1534.0
маттиас, @default_class, 1.5596084267599508e-05, 84.0, 70.0
резцовый, @default_class, 7.983710020198487e-06, 43.0, 17.0
кайседой, @default_class, 5.013027475797571e-06, 27.0, 14.0
скула, @default_class, 5.384362793847686e-06, 29.0, 27.0
осмотреть, @default_class, 7.798042133799754e-06, 42.0, 42.0
контратаковать, @default_class, 5.7556981118978e-06, 31.0, 31.0
респондент, @default_class, 9.84038706519641e-06, 53.0, 39.0
дикануть, @default_class, 1.0026054951595142e-05, 54.0, 27.0
надалем, @default_class, 4.270356839697342e-06, 23.0, 23.0
спецслужба, @default_class, 8.16937790659722e-06, 44.0, 36.0
янкуловск, @default_class, 5.7556981118978e-06, 31.0, 25.0
факундо, @default_class, 2.9706829991482664e-06, 16.0, 15.0
уставать, @default_class, 4.456024271348724e-06, 24.0, 23.0
пожать, @default_class, 1.2625402632693294e-05, 68.0, 60.0
tournament, @default_class, 2.042344476649305e-06, 11.0, 10.0
встроить, @default_class, 2.228012135674362e-06, 12.0, 12.0
гараж, @default_class, 5.5700302254990675e-06, 30.0, 27.0
уайлд, @default_class, 3.490552262519486e-05, 188.0, 160.0
подтекст, @default_class, 1.8566768176242476e-06, 10.0, 10.0
завтрашний, @default_class, 3.899021066899877e-06, 21.0, 20.0
югославский, @default_class, 7.4267072704969905e-06, 40.0, 31.0
оштрафовали_ный, @default_class, 6.498368747998029e-06, 35.0, 35.0
поцелуй, @default_class, 5.7556981118978e-06, 31.0, 25.0
поцеловать, @default_class, 7.983710020198487e-06, 43.0, 33.0
фатих, @default_class, 1.2068398973497096e-05, 65.0, 59.0
задница, @default_class, 2.7850151127495337e-06, 15.0, 15.0
марат, @default_class, 3.360585105838254e-05, 181.0, 134.0
wwe, @default_class, 5.198694907448953e-06, 28.0, 15.0
сезонный, @default_class, 3.527685976223438e-06, 19.0, 17.0
ляхо, @default_class, 5.5700302254990675e-06, 30.0, 22.0
впечатлить, @default_class, 5.198694907448953e-06, 28.0, 28.0
кристен, @default_class, 3.527685976223438e-06, 19.0, 16.0
армянин, @default_class, 1.6895759472390637e-05, 91.0, 83.0
хавьер, @default_class, 4.6231252781581134e-05, 249.0, 228.0
считаный, @default_class, 2.5993474537244765e-06, 14.0, 14.0
прозвать, @default_class, 5.5700302254990675e-06, 30.0, 30.0
прощание, @default_class, 8.726380656298716e-06, 47.0, 41.0
isu, @default_class, 2.228012090199627e-05, 120.0, 71.0
белоруссия, @default_class, 0.00022762858134228736, 1226.0, 916.0
размещаться, @default_class, 3.342018317198381e-06, 18.0, 16.0
юсков, @default_class, 5.198694907448953e-06, 28.0, 13.0
облегчить, @default_class, 6.498368747998029e-06, 35.0, 35.0
захватывать, @default_class, 6.498368747998029e-06, 35.0, 35.0
напротив, @default_class, 1.2254066859895829e-05, 66.0, 66.0
затеять, @default_class, 3.342018317198381e-06, 18.0, 17.0
арустамян, @default_class, 3.342018317198381e-06, 18.0, 13.0
максим_сушинский, @default_class, 2.785015203699004e-05, 150.0, 134.0
бут, @default_class, 1.15113962237956e-05, 62.0, 46.0
выиграли_ный, @default_class, 2.4136797946994193e-06, 13.0, 13.0
воспаление, @default_class, 1.1697064110194333e-05, 63.0, 58.0
бирнбахер, @default_class, 4.270356839697342e-06, 23.0, 15.0
солтлейк, @default_class, 3.342018317198381e-06, 18.0, 12.0
анджело, @default_class, 3.527685976223438e-06, 19.0, 18.0
крстич, @default_class, 7.241039384098258e-06, 39.0, 20.0
риккьярдый, @default_class, 7.798042133799754e-06, 42.0, 26.0
поклонница, @default_class, 3.527685976223438e-06, 19.0, 17.0
николай_хабибулин, @default_class, 2.562213921919465e-05, 138.0, 134.0
so, @default_class, 1.8566768176242476e-06, 10.0, 10.0
тукмановый, @default_class, 1.708142735878937e-05, 92.0, 45.0
блинд, @default_class, 2.228012135674362e-06, 12.0, 10.0
макаренко, @default_class, 4.456024271348724e-06, 24.0, 13.0
баланов, @default_class, 2.9706829991482664e-06, 16.0, 12.0
куба, @default_class, 2.0052109903190285e-05, 108.0, 71.0
разрабатываться, @default_class, 2.4136797946994193e-06, 13.0, 13.0
гальярди, @default_class, 2.9706829991482664e-06, 16.0, 13.0
графика, @default_class, 3.1563506581733236e-06, 17.0, 15.0
беспрепятственно, @default_class, 4.08468895329861e-06, 22.0, 21.0
угостить, @default_class, 2.042344476649305e-06, 11.0, 10.0
сигарета, @default_class, 5.7556981118978e-06, 31.0, 26.0
коллега, @default_class, 6.609769479837269e-05, 356.0, 339.0
раду, @default_class, 2.9706829991482664e-06, 16.0, 16.0
бурк, @default_class, 5.7556981118978e-06, 31.0, 22.0
минифутбольный, @default_class, 4.827359589398839e-06, 26.0, 24.0
проститутка, @default_class, 7.983710020198487e-06, 43.0, 29.0
бобёр, @default_class, 2.042344476649305e-06, 11.0, 10.0
кость, @default_class, 1.5039082427392714e-05, 81.0, 76.0
отзыв, @default_class, 7.798042133799754e-06, 42.0, 41.0
коммюнике, @default_class, 2.7850151127495337e-06, 15.0, 15.0
аршавино, @default_class, 0.00019420839089434594, 1046.0, 359.0
бенна, @default_class, 3.1563506581733236e-06, 17.0, 15.0
дидье_дрогб, @default_class, 3.806187305599451e-05, 205.0, 190.0
ригондо, @default_class, 6.684036634396762e-06, 36.0, 11.0
божович, @default_class, 1.2439734746294562e-05, 67.0, 33.0
утонуть, @default_class, 4.08468895329861e-06, 22.0, 19.0
карреры, @default_class, 8.726380656298716e-06, 47.0, 41.0
поощрение, @default_class, 4.641692157747457e-06, 25.0, 24.0
стиверна, @default_class, 8.912048542697448e-06, 48.0, 30.0
ахилла, @default_class, 6.498368747998029e-06, 35.0, 27.0
кодить, @default_class, 4.08468895329861e-06, 22.0, 20.0
фсбра, @default_class, 1.652442369959317e-05, 89.0, 47.0
гватемала, @default_class, 1.0026054951595142e-05, 54.0, 47.0
прощальный, @default_class, 1.5967420040396973e-05, 86.0, 69.0
развернуть, @default_class, 9.654719178797677e-06, 52.0, 50.0
узел, @default_class, 2.4136797946994193e-06, 13.0, 13.0
виейра, @default_class, 1.8381100744591095e-05, 99.0, 68.0
сбиться, @default_class, 1.8566768176242476e-06, 10.0, 10.0
установиться, @default_class, 6.1270334299479146e-06, 33.0, 33.0
титул, @default_class, 0.000904758635442704, 4873.0, 3292.0
аня, @default_class, 2.9706829991482664e-06, 16.0, 16.0
корона, @default_class, 1.968077413039282e-05, 106.0, 81.0
какойтый, @default_class, 2.785015203699004e-05, 150.0, 147.0
неточность, @default_class, 5.384362793847686e-06, 29.0, 25.0
ферзь, @default_class, 2.9706829991482664e-06, 16.0, 14.0
бермейн, @default_class, 3.1563506581733236e-06, 17.0, 17.0
эдвин, @default_class, 4.641692157747457e-06, 25.0, 24.0
russian, @default_class, 9.283384315494914e-06, 50.0, 34.0
подписать, @default_class, 0.0005959932459518313, 3210.0, 2721.0
джулиус, @default_class, 2.042344476649305e-06, 11.0, 10.0
экстравагантный, @default_class, 3.1563506581733236e-06, 17.0, 16.0
необеспечение, @default_class, 2.7850151127495337e-06, 15.0, 15.0
стейся, @default_class, 5.7556981118978e-06, 31.0, 22.0
ургант, @default_class, 2.9706829991482664e-06, 16.0, 16.0
контекст, @default_class, 5.198694907448953e-06, 28.0, 27.0
осуществление, @default_class, 3.342018317198381e-06, 18.0, 18.0
допингтест, @default_class, 6.869704520795494e-05, 370.0, 309.0
тверская, @default_class, 6.312701316346647e-06, 34.0, 31.0
принцип, @default_class, 4.9573271098779514e-05, 267.0, 237.0
эррер, @default_class, 4.270356839697342e-06, 23.0, 16.0
мах, @default_class, 2.7850151127495337e-06, 15.0, 10.0
фейеноорд, @default_class, 7.055371952446876e-06, 38.0, 21.0
колония, @default_class, 1.3739408132096287e-05, 74.0, 59.0
сидеть, @default_class, 4.864493166678585e-05, 262.0, 252.0
прокатиться, @default_class, 3.527685976223438e-06, 19.0, 18.0
иванчук, @default_class, 1.318240538239479e-05, 71.0, 37.0
антюха, @default_class, 3.1563506581733236e-06, 17.0, 11.0
hbo, @default_class, 5.7556981118978e-06, 31.0, 28.0
кацалаповый, @default_class, 1.0768725587695371e-05, 58.0, 35.0
сенник, @default_class, 1.3368073268793523e-05, 72.0, 71.0
шпор, @default_class, 2.5993474537244765e-06, 14.0, 10.0
itv, @default_class, 5.013027475797571e-06, 27.0, 23.0
рей, @default_class, 8.355045792995952e-06, 45.0, 39.0
тушить, @default_class, 3.1563506581733236e-06, 17.0, 15.0
тенить, @default_class, 3.899021066899877e-06, 21.0, 21.0
арагонести, @default_class, 9.469051292398944e-06, 51.0, 21.0
невеста, @default_class, 5.941365998296533e-06, 32.0, 27.0
такиса, @default_class, 2.5993474537244765e-06, 14.0, 14.0
дорогой, @default_class, 6.461235170718282e-05, 348.0, 298.0
нейтом, @default_class, 2.9706829991482664e-06, 16.0, 16.0
виорел, @default_class, 4.641692157747457e-06, 25.0, 18.0
прошедшее, @default_class, 0.00011975565575994551, 645.0, 613.0
обрушиться, @default_class, 1.15113962237956e-05, 62.0, 55.0
шип, @default_class, 3.899021066899877e-06, 21.0, 17.0
rubens, @default_class, 5.384362793847686e-06, 29.0, 29.0
formula, @default_class, 4.827359589398839e-06, 26.0, 18.0
отрыв, @default_class, 6.535502325277776e-05, 352.0, 329.0
присутствующий, @default_class, 4.08468895329861e-06, 22.0, 22.0
посильный, @default_class, 2.042344476649305e-06, 11.0, 11.0
левандовск, @default_class, 1.0768725587695371e-05, 58.0, 37.0
вписаться, @default_class, 2.9706829991482664e-06, 16.0, 16.0
брянский, @default_class, 8.355045792995952e-06, 45.0, 32.0
отправка, @default_class, 3.1563506581733236e-06, 17.0, 15.0
обучение, @default_class, 8.355045792995952e-06, 45.0, 40.0
прохождение, @default_class, 3.044949880859349e-05, 164.0, 158.0
кронка, @default_class, 6.8697040660481434e-06, 37.0, 14.0
хартнелла, @default_class, 2.5993474537244765e-06, 14.0, 12.0
метцельдер, @default_class, 2.042344476649305e-06, 11.0, 10.0
подсыпать, @default_class, 2.4136797946994193e-06, 13.0, 13.0
двор, @default_class, 7.241039384098258e-06, 39.0, 35.0
невыезд, @default_class, 4.456024271348724e-06, 24.0, 24.0
картер, @default_class, 1.5039082427392714e-05, 81.0, 65.0
олимпий, @default_class, 1.6710091585991904e-05, 90.0, 67.0
демонтировать, @default_class, 2.228012135674362e-06, 12.0, 12.0
контратака, @default_class, 6.257000495679677e-05, 337.0, 305.0
диуф, @default_class, 3.527685976223438e-06, 19.0, 11.0
моутинья, @default_class, 3.899021066899877e-06, 21.0, 16.0
семеро, @default_class, 1.0954393474094104e-05, 59.0, 55.0
мельников, @default_class, 9.283384315494914e-06, 50.0, 29.0
приступать, @default_class, 3.527685976223438e-06, 19.0, 19.0
дыхание, @default_class, 9.283384315494914e-06, 50.0, 47.0
анаис, @default_class, 2.9706829991482664e-06, 16.0, 15.0
покончить, @default_class, 1.6153087926795706e-05, 87.0, 75.0
динара_сафина, @default_class, 6.925404159119353e-05, 373.0, 346.0
волгоград, @default_class, 5.75569792999886e-05, 310.0, 263.0
лэнс, @default_class, 3.527685976223438e-06, 19.0, 18.0
гигант, @default_class, 5.384362793847686e-06, 29.0, 25.0
судно, @default_class, 5.941365998296533e-06, 32.0, 29.0
медник, @default_class, 3.7133536352484953e-06, 20.0, 10.0
доменекома, @default_class, 3.527685976223438e-06, 19.0, 14.0
бк, @default_class, 3.7133536352484953e-06, 20.0, 17.0
роберта, @default_class, 3.1563506581733236e-06, 17.0, 17.0
стрелять, @default_class, 2.042344567598775e-05, 110.0, 99.0
спрогнозировать, @default_class, 3.7133536352484953e-06, 20.0, 20.0
обучать, @default_class, 2.042344476649305e-06, 11.0, 11.0
плюс, @default_class, 8.020843961276114e-05, 432.0, 359.0
аквариум, @default_class, 3.342018317198381e-06, 18.0, 11.0
алкогольный, @default_class, 3.917588037438691e-05, 211.0, 193.0
уго, @default_class, 7.983710020198487e-06, 43.0, 42.0
георгий_полтавченко, @default_class, 2.5993474537244765e-06, 14.0, 13.0
могучий, @default_class, 2.9706829991482664e-06, 16.0, 15.0
моррисон, @default_class, 4.827359589398839e-06, 26.0, 17.0
фуркада, @default_class, 3.527685976223438e-06, 19.0, 19.0
награждаться, @default_class, 1.8566768176242476e-06, 10.0, 10.0
перестать, @default_class, 4.6416920667979866e-05, 250.0, 242.0
алексей_емелин, @default_class, 1.3368073268793523e-05, 72.0, 69.0
пятизвездочный, @default_class, 2.228012135674362e-06, 12.0, 12.0
укреплять, @default_class, 2.5993474537244765e-06, 14.0, 14.0
раззано, @default_class, 7.4267072704969905e-06, 40.0, 34.0
декларация, @default_class, 1.0397389814897906e-05, 56.0, 40.0
мареш, @default_class, 2.7850151127495337e-06, 15.0, 13.0
усилили_натиск, @default_class, 1.8566768176242476e-06, 10.0, 10.0
профессор, @default_class, 1.578175215399824e-05, 85.0, 72.0
гарри_каспар, @default_class, 3.286317951278761e-05, 177.0, 133.0
гросжан, @default_class, 5.941365998296533e-06, 32.0, 22.0
разразиться, @default_class, 3.527685976223438e-06, 19.0, 19.0
тудора, @default_class, 6.1270334299479146e-06, 33.0, 20.0
сибур, @default_class, 3.7133536352484953e-06, 20.0, 12.0
слепышева, @default_class, 3.1563506581733236e-06, 17.0, 16.0
галя, @default_class, 3.899021066899877e-06, 21.0, 18.0
проектирование, @default_class, 2.9706829991482664e-06, 16.0, 16.0
выходка, @default_class, 1.2254066859895829e-05, 66.0, 61.0
регулировать, @default_class, 3.7133536352484953e-06, 20.0, 20.0
брайтон, @default_class, 4.08468895329861e-06, 22.0, 12.0
газоль, @default_class, 1.0768725587695371e-05, 58.0, 48.0
вручить, @default_class, 5.588597196037881e-05, 301.0, 271.0
сидение, @default_class, 8.355045792995952e-06, 45.0, 45.0
профиль, @default_class, 5.941365998296533e-06, 32.0, 29.0
примерный, @default_class, 5.198694907448953e-06, 28.0, 28.0
акцент, @default_class, 5.384362793847686e-06, 29.0, 25.0
хасима, @default_class, 6.1270334299479146e-06, 33.0, 30.0
пытаться, @default_class, 0.0002647621149662882, 1426.0, 1340.0
нво, @default_class, 4.827359589398839e-06, 26.0, 20.0
быков, @default_class, 0.00011214327969355509, 604.0, 268.0
родитель, @default_class, 3.546252628439106e-05, 191.0, 163.0
андонь, @default_class, 2.4136797946994193e-06, 13.0, 11.0
вложение, @default_class, 5.941365998296533e-06, 32.0, 32.0
генуя, @default_class, 2.5993474537244765e-06, 14.0, 13.0
пояснять, @default_class, 5.941365998296533e-06, 32.0, 31.0
оливья, @default_class, 1.9309438357595354e-05, 104.0, 98.0
спалетти, @default_class, 4.270356839697342e-06, 23.0, 15.0
покидать, @default_class, 5.421496098279022e-05, 292.0, 282.0
champions, @default_class, 2.7850151127495337e-06, 15.0, 14.0
фидель_кастро, @default_class, 5.198694907448953e-06, 28.0, 22.0
иркутск, @default_class, 4.270356839697342e-06, 23.0, 16.0
инкриминироваться, @default_class, 2.9706829991482664e-06, 16.0, 16.0
ху, @default_class, 2.228012135674362e-06, 12.0, 11.0
рюкзак, @default_class, 2.5993474537244765e-06, 14.0, 14.0
польховский, @default_class, 2.2651456674793735e-05, 122.0, 51.0
чисорой, @default_class, 1.2439734746294562e-05, 67.0, 49.0
устроиться, @default_class, 3.527685976223438e-06, 19.0, 19.0
саратов, @default_class, 4.270356839697342e-06, 23.0, 21.0
lg, @default_class, 2.9706829991482664e-06, 16.0, 13.0
лобачева, @default_class, 6.498368747998029e-06, 35.0, 28.0
урс, @default_class, 5.5700302254990675e-06, 30.0, 27.0
линдстрёма, @default_class, 2.5993474537244765e-06, 14.0, 13.0
трагический, @default_class, 5.5700302254990675e-06, 30.0, 29.0
продиктовать, @default_class, 3.1563506581733236e-06, 17.0, 17.0
денкова, @default_class, 2.4136797946994193e-06, 13.0, 12.0
спровоцировать, @default_class, 3.880454460158944e-05, 209.0, 198.0
грязев, @default_class, 3.7133536352484953e-06, 20.0, 15.0
разогрев, @default_class, 2.228012135674362e-06, 12.0, 11.0
fernando, @default_class, 2.228012135674362e-06, 12.0, 12.0
штефан, @default_class, 8.726380656298716e-06, 47.0, 45.0
линдсеять, @default_class, 2.4136797946994193e-05, 130.0, 109.0
лавесси, @default_class, 1.0211722837993875e-05, 55.0, 32.0
лехтонный, @default_class, 2.4136797946994193e-06, 13.0, 13.0
эсекиэль, @default_class, 2.228012135674362e-06, 12.0, 12.0
тунисский, @default_class, 4.641692157747457e-06, 25.0, 22.0
качество, @default_class, 0.0003848891064990312, 2073.0, 1908.0
антидопинг, @default_class, 2.228012135674362e-06, 12.0, 12.0
делимхан, @default_class, 2.5993474537244765e-06, 14.0, 13.0
эбба, @default_class, 1.8566768176242476e-06, 10.0, 10.0
ирина_роднин, @default_class, 3.899021066899877e-06, 21.0, 17.0
просто, @default_class, 0.000261420093011111, 1408.0, 1277.0
виза, @default_class, 3.676220148918219e-05, 198.0, 121.0
отрицательно, @default_class, 8.540713679394685e-06, 46.0, 46.0
снимка, @default_class, 2.042344567598775e-05, 110.0, 100.0
вавринюк, @default_class, 4.456024271348724e-06, 24.0, 13.0
луганск, @default_class, 3.527685976223438e-06, 19.0, 16.0
пилсный, @default_class, 7.983710020198487e-06, 43.0, 36.0
роланд, @default_class, 3.899021066899877e-06, 21.0, 18.0
автономный, @default_class, 7.983710020198487e-06, 43.0, 38.0
запас, @default_class, 7.018238102318719e-05, 378.0, 355.0
посвящать, @default_class, 3.899021066899877e-06, 21.0, 21.0
карякин, @default_class, 3.267751162638888e-05, 176.0, 85.0
регулирование, @default_class, 3.342018317198381e-06, 18.0, 16.0
наименование, @default_class, 3.7133536352484953e-06, 20.0, 18.0
мэнни, @default_class, 1.9495106243994087e-05, 105.0, 103.0
дельфин, @default_class, 3.342018317198381e-06, 18.0, 10.0
багаж, @default_class, 1.2439734746294562e-05, 67.0, 43.0
египтянин, @default_class, 1.652442369959317e-05, 89.0, 68.0
госпиталь, @default_class, 1.4667746654595248e-05, 79.0, 74.0
кук, @default_class, 9.654719178797677e-06, 52.0, 28.0
кристин, @default_class, 5.7556981118978e-06, 31.0, 31.0
ноутбук, @default_class, 2.5993474537244765e-06, 14.0, 14.0
энд, @default_class, 4.641692157747457e-06, 25.0, 20.0
привлекательность, @default_class, 2.4136797946994193e-06, 13.0, 13.0
кремлев, @default_class, 3.7133536352484953e-06, 20.0, 11.0
электричество, @default_class, 4.08468895329861e-06, 22.0, 20.0
продвижение, @default_class, 7.055371952446876e-06, 38.0, 37.0
туляк, @default_class, 5.013027475797571e-06, 27.0, 22.0
соблюдать, @default_class, 1.3739408132096287e-05, 74.0, 72.0
прибавить, @default_class, 1.4853414540993981e-05, 80.0, 79.0
карлуш, @default_class, 8.912048542697448e-06, 48.0, 43.0
синдзь, @default_class, 3.7133536352484953e-06, 20.0, 19.0
копитара, @default_class, 1.8566768176242476e-06, 10.0, 10.0
седов, @default_class, 1.0954393474094104e-05, 59.0, 38.0
алмаз, @default_class, 2.4136797946994193e-06, 13.0, 11.0
довольствоваться, @default_class, 4.827359589398839e-06, 26.0, 24.0
хоффенхайм, @default_class, 1.0397389814897906e-05, 56.0, 36.0
накладывать, @default_class, 3.7133536352484953e-06, 20.0, 20.0
стамбульский, @default_class, 1.72670934261987e-05, 93.0, 84.0
храм, @default_class, 5.013027475797571e-06, 27.0, 23.0
ступня, @default_class, 7.798042133799754e-06, 42.0, 39.0
бавария, @default_class, 0.00036557967541739345, 1969.0, 1008.0
милош, @default_class, 1.15113962237956e-05, 62.0, 62.0
клиена, @default_class, 5.7556981118978e-06, 31.0, 28.0
сант, @default_class, 4.08468895329861e-06, 22.0, 18.0
пулевый, @default_class, 1.2068398973497096e-05, 65.0, 37.0
торговый, @default_class, 1.5596084267599508e-05, 84.0, 70.0
федьковы, @default_class, 1.8566768176242476e-06, 10.0, 10.0
выделение, @default_class, 4.08468895329861e-06, 22.0, 22.0
непременно, @default_class, 2.228012135674362e-06, 12.0, 12.0
симулятор, @default_class, 3.342018317198381e-06, 18.0, 15.0
праздничный, @default_class, 4.827359589398839e-06, 26.0, 25.0
новшество, @default_class, 2.042344476649305e-06, 11.0, 10.0
передаваться, @default_class, 3.342018317198381e-06, 18.0, 18.0
oliver, @default_class, 3.527685976223438e-06, 19.0, 18.0
алисий, @default_class, 3.899021066899877e-06, 21.0, 21.0
нормальный, @default_class, 7.445274241035804e-05, 401.0, 374.0
жилой, @default_class, 4.08468895329861e-06, 22.0, 21.0
этаж, @default_class, 7.798042133799754e-06, 42.0, 39.0
новостной, @default_class, 4.827359589398839e-06, 26.0, 25.0
апальков, @default_class, 2.5993474537244765e-06, 14.0, 12.0
доставать, @default_class, 3.1563506581733236e-06, 17.0, 17.0
балкон, @default_class, 5.198694907448953e-06, 28.0, 21.0
сантьяго, @default_class, 3.434852260397747e-05, 185.0, 166.0
совпадение, @default_class, 1.8566768176242476e-06, 10.0, 10.0
трофим, @default_class, 5.198694907448953e-06, 28.0, 20.0
дублёр, @default_class, 7.4267072704969905e-06, 40.0, 39.0
спахй, @default_class, 4.456024271348724e-06, 24.0, 14.0
шнидёр, @default_class, 1.15113962237956e-05, 62.0, 48.0
маурый, @default_class, 1.1325728337396868e-05, 61.0, 59.0
рюшт, @default_class, 2.5993474537244765e-06, 14.0, 12.0
дезориентировать, @default_class, 3.1563506581733236e-06, 17.0, 17.0
халифман, @default_class, 2.5993474537244765e-06, 14.0, 12.0
галкин, @default_class, 2.5993474537244765e-06, 14.0, 13.0
джентльменский, @default_class, 3.1563506581733236e-06, 17.0, 17.0
откат, @default_class, 1.8566768176242476e-06, 10.0, 10.0
ввязаться, @default_class, 2.7850151127495337e-06, 15.0, 15.0
lightning, @default_class, 2.4136797946994193e-06, 13.0, 11.0
todd, @default_class, 2.042344476649305e-06, 11.0, 11.0
maradona, @default_class, 2.042344476649305e-06, 11.0, 11.0
oilers, @default_class, 7.4267072704969905e-06, 40.0, 18.0
кататься, @default_class, 2.395113006059546e-05, 129.0, 108.0
портер, @default_class, 2.4136797946994193e-06, 13.0, 10.0
федерик, @default_class, 2.4136797946994193e-06, 13.0, 13.0
тихоокеанский, @default_class, 6.8697040660481434e-06, 37.0, 33.0
писеева, @default_class, 4.08468895329861e-06, 22.0, 17.0
лугано, @default_class, 5.7556981118978e-06, 31.0, 23.0
неизменный, @default_class, 9.097716429096181e-06, 49.0, 48.0
переключиться, @default_class, 3.1563506581733236e-06, 17.0, 16.0
внешность, @default_class, 6.498368747998029e-06, 35.0, 32.0
фристайлист, @default_class, 3.899021066899877e-06, 21.0, 17.0
конкурент, @default_class, 7.408140663756058e-05, 399.0, 384.0
адаптироваться, @default_class, 9.097716429096181e-06, 49.0, 48.0
фомочкин, @default_class, 6.312701316346647e-06, 34.0, 14.0
острота, @default_class, 1.8566768176242476e-06, 10.0, 10.0
брифинг, @default_class, 2.5993474537244765e-06, 14.0, 13.0
навстречу, @default_class, 1.4296411791292485e-05, 77.0, 75.0
уменьшить, @default_class, 1.2996737495996058e-05, 70.0, 68.0
cnn, @default_class, 1.15113962237956e-05, 62.0, 58.0
конкакаф, @default_class, 7.612374702148372e-06, 41.0, 29.0
емельянов, @default_class, 5.384362793847686e-06, 29.0, 19.0
превратить, @default_class, 7.241039384098258e-06, 39.0, 37.0
дмитрий_бык, @default_class, 3.7133536352484953e-06, 20.0, 20.0
зика, @default_class, 6.1270334299479146e-06, 33.0, 14.0
заразить, @default_class, 2.9706829991482664e-06, 16.0, 14.0
харальда, @default_class, 1.8566768176242476e-06, 10.0, 10.0
прорваться, @default_class, 2.1166115402593277e-05, 114.0, 108.0
гарай, @default_class, 9.283384315494914e-06, 50.0, 24.0
